
                        S T E P       1


                                INCREMENT     1


 displacements (vx,vy,vz) for set NALL and time  0.1000000E+01

       265  4.605011E-02  1.853990E-02 -1.538745E-02
       266  4.604860E-02  1.773599E-02 -1.272590E-02
       267  4.785648E-02  1.769064E-02 -1.094346E-02
       268  4.791979E-02  1.697767E-02 -8.401614E-03
       269  4.831720E-02  1.634475E-02 -5.805054E-03
       270  4.878052E-02  1.581843E-02 -3.525047E-03
       271  4.509001E-02  1.430188E-02 -1.397697E-03
       272  4.506319E-02  1.374894E-02  1.095614E-03
       273  4.485614E-02  1.329282E-02  3.618764E-03
       274  4.473134E-02  1.289420E-02  5.946788E-03
       275  4.657685E-02  1.313863E-02  8.474605E-03
       276  4.759011E-02  1.325925E-02  1.100769E-02
       277  4.825645E-02  1.357847E-02  1.357571E-02
       278  4.462994E-02  1.275605E-02  1.464423E-02
       279  1.349738E+00  1.048554E+00  2.448306E-01
       280  1.339188E+00  1.041687E+00  2.557105E-01
       281  1.329215E+00  1.034960E+00  2.659921E-01
       282  1.324401E+00  1.033133E+00  2.775277E-01
       283  1.321239E+00  1.032464E+00  2.885794E-01
       284  1.310859E+00  1.023215E+00  2.930577E-01
       285  1.295531E+00  1.008843E+00  2.938494E-01
       286  1.279675E+00  9.945181E-01  2.954186E-01
       287  1.263003E+00  9.794232E-01  2.965171E-01
       288  1.247561E+00  9.658810E-01  2.998515E-01
       289  1.234046E+00  9.545032E-01  3.057043E-01
       290  1.237857E+00  9.583667E-01  3.130137E-01
       291  1.235772E+00  9.565506E-01  3.204364E-01
       292  1.234419E+00  9.551353E-01  3.269283E-01
       293  1.237958E+00  9.576446E-01  3.326414E-01
       294  1.242145E+00  9.606919E-01  3.376854E-01
       295  1.243762E+00  9.616393E-01  3.409600E-01
       296  1.235626E+00  9.536764E-01  3.419013E-01
       297  1.228000E+00  9.464698E-01  3.417199E-01
       298  1.215247E+00  9.345600E-01  3.399129E-01
       299  1.201942E+00  9.224743E-01  3.372488E-01
       300  1.193690E+00  9.152078E-01  3.344702E-01
       301  1.191067E+00  9.130208E-01  3.320997E-01
       302  1.181177E+00  9.044099E-01  3.287244E-01
       303  1.169400E+00  8.942846E-01  3.248046E-01
       304  1.158778E+00  8.854388E-01  3.206709E-01
       305  1.149347E+00  8.779273E-01  3.162352E-01
       306  1.153742E+00  8.832855E-01  3.129640E-01
       307  1.162768E+00  8.931432E-01  3.107741E-01
       308  1.171872E+00  9.031659E-01  3.088783E-01
       309  1.167371E+00  9.011732E-01  3.039266E-01
       310  1.162905E+00  8.995756E-01  2.987567E-01
       311  1.172349E+00  9.103273E-01  2.964806E-01
       312  1.187004E+00  9.248882E-01  2.970599E-01
       313  1.201992E+00  9.396032E-01  2.977855E-01
       314  1.215702E+00  9.536358E-01  2.975468E-01
       315  1.226235E+00  9.657037E-01  2.952054E-01
       316  1.230309E+00  9.725907E-01  2.902576E-01
       317  1.230239E+00  9.770215E-01  2.823456E-01
       318  1.219902E+00  9.714019E-01  2.745377E-01
       319  1.212412E+00  9.696113E-01  2.653496E-01
